"","com_code","bs_19_3","is_19_3","cf_19_3"
"530","032620","1.23778e+11_1.07331e+11_16447251131_82188784672_6885197987_41589011168_14904287531_30812958718","27226127604_13602870399_13623257205_3541810488_920413744_2640957354_2519277354_49","4072914819_-12485193770_-5041706242"
"531","032640","1.59254e+13_7.01651e+12_8.90893e+12_4.95108e+12_8.2339e+11_1.09744e+13_4.6086e+12_NA","NA_NA_NA_NA_NA_1.04452e+11_1.04838e+11_NA","1.77357e+12_-1.74376e+12_4.14309e+11"
"532","032750","96957734976_76136886538_20820848438_59281704344_13661947292_37676030632_17825462864_72040617231","37442128922_30782172379_6659956543_6946882399_-731859309_6215023090_6417773958_1039","823324664_3839382808_-845306977"
"533","032790","55538485461_29370652137_26167833324_32101526488_10680412101_23436958973_25107650211_-46560116945","13108854028_11743175498_1365678530_1188272153_0_82591288_-30799194_5","-3772275283_-9749730381_6645014947"
"534","032800","41127164538_30822670008_10304494530_15204639275_1521085653_25922525263_8246402719_-66953686475","4966963035_3961786611_1005176424_793083465_0_793083465_907305307_11","1715397698_-5170862577_-390703800"
"535","032820","1.08738e+11_35484919233_73253520915_34320314288_8263554995_74418125860_59732349453_-50932790621","10750388343_9729167711_1021220632_-3605926170_0_-3605926170_-3592570976_-38","-9430663968_-3976133001_9554075176"
"536","032850","62118932369_46803492658_15315439711_19326686118_2354662999_42792246251_11572359816_26873186462","9825934844_5997160075_3828774769_2594328137_564788412_2029539725_2018061140_123","-653968497_-2010104820_3316886155"
"537","032860","45904390818_16784507011_29119883807_26577742928_1701353257_19326647890_23557836494_-43157803168","21893508311_20578005867_1315502444_-1009482098_-88364882_-992933456_-963990234_NA","-3243058013_-1469460798_1300192043"
"538","032940","1.57644e+11_88989673822_68654542310_35108268754_5672592906_1.22536e+11_49528988346_44061690964","21534493253_10736092698_10798400555_4820409779_913983293_3906426486_4121570223_212","5835871419_395364022_-2411252472"
"539","032960","57074025066_52088300643_4985724423_43530591950_2282928653_13543433116_3755292746_46668388516","6749672177_4329024343_2420647834_301626436_18791965_320418401_339945493_135","3181888858_-2135664850_-5962018126"
"540","032980","75975007701_44597585362_31377422339_31192322521_5907048564_44782685180_22341779096_-54393978558","4745147826_3929099658_816048168_-1241486410_115_-1255618199_-1255618199_-24","-3847955477_152511503_3925660542"
"541","033050","81528418680_37248740724_44279677956_44450102294_11417476737_37078316386_37652198449_-7581200948","17796534397_15866005094_1930529303_-1446106743_382476939_-1828583682_-963777878_-57","1266125302_-2923999264_-1596955904"
"542","033110","80235546277_49216724262_31018822015_49305432259_856645933_30930114018_24960243590_-76396624043","3200962684_2785186335_415776349_1843383473_NA_1843383473_6053637400_15","-7694006492_-11081821983_18578451401"
"543","033130","82672706992_74679412226_7993294766_43809171319_8041945073_38863535673_6795509478_37652235688","8313346352_5913032745_2400313607_1163122080_239504451_923617629_934142233_NA","4019427141_-1603846118_-2975736763"
"544","033160","1.84428e+12_8.99091e+11_9.45193e+11_2.4782e+11_26476631797_1.95185e+11_3.66555e+11_3.13925e+11","2.00222e+11_1.57707e+11_42515131126_38396544099_14425570927_24071735978_24919323226_NA","-34242242320_-22770101009_-49056110498"
"545","033170","1.90807e+11_1.37508e+11_53298607402_55566612147_8904565198_1.3524e+11_34300037419_46786548711","53905468857_56705934599_-2800465742_-4208520003_-28727371_-4179792632_-2629305720_-49","8452742595_-2928342187_-3312957205"
"546","033180","4.00514e+11_2.84666e+11_1.15848e+11_1.25725e+11_31146096690_2.74789e+11_1.08414e+11_41780852853","29485946887_20220540640_9265406247_-4226565360_789001034_-5015566394_1865910538_-68","19761990362_-81841365751_69338268486"
"547","033200","80226119260_75589899194_4636220066_55171902012_7067481017_25054217248_3746558932_71726818866","6547084831_5998380263_548704568_-801909745_-138791711_-663118034_-782960885_-74","1676853707_-9582567912_-16879100"
"548","033230","1.6821e+11_37687869683_1.30522e+11_1.43078e+11_11991300597_25132379824_1.05108e+11_-38250283856","53292393520_47079539916_6212853604_-1057873851_169275584_-1227149435_-1139505099_-66","-5246973966_1822834998_2382311337"
"549","033240","3.52022e+11_2.83146e+11_68875690823_1.91994e+11_40994860203_1.60028e+11_66411097278_2.53693e+11","1.18644e+11_96613921531_22030338589_13616367497_3797228562_9819138935_13520536504_583","11412521027_4867633441_-10388099626"
"550","033290","3.52394e+11_2.44857e+11_1.07538e+11_1.88884e+11_14362389330_1.6351e+11_1.00167e+11_1.48892e+11","88736131657_43008419489_45727712168_14219314776_3514073206_10705241570_NA_117","12187581049_-12688221977_-25997228773"
"551","033310","99611274181_59833209532_39778064649_23351353109_5103482902_76259921072_28810773562_39178579313","11061576497_9852114693_1209461804_1421171821_331199181_1089972640_1118381084_52","2341439623_-1661578544_-1199429209"
"552","033320","1.28968e+11_87709814045_41258275351_1.0348e+11_14831560716_25487916871_39270040163_38463334820","53829555921_47855808784_5973747137_1428733285_550549837_878183448_878183448_42","4864163989_-2199953180_-3892036171"
"553","033340","1.10542e+11_84109847586_26431969025_81490434566_10963733165_29051382045_19057425969_37105421406","35082294125_16714364902_18367929223_-989115923_4397204_-993513127_-894159138_-34","-8487042246_-3301786742_479311435"
"554","033430","59676909016_9514447336_50162461680_24696390809_495578215_34980518207_49169003700_-83582326287","2871682950_2260759312_610923638_-3738265500_NA_-3738265500_-3760601838_-67","-1545864141_-9472171256_9803141066"
"555","033500","2.48408e+11_83627597891_1.64781e+11_1.29435e+11_16846030370_1.18973e+11_1.39505e+11_28382132329","60799137506_52225832120_8573305386_1440846268_240386227_1200460041_1168344447_45","-15905766769_-5111214684_23448539272"
"556","033530","9.80856e+11_3.81794e+11_5.99062e+11_5.28395e+11_68837754534_4.52461e+11_5.13523e+11_3.64467e+11","3.10417e+11_2.77279e+11_33138336959_2775622113_281842745_2493779368_2365371636_111","44627428044_-89156272637_43639968698"
"557","033540","1.2867e+11_59066591611_69603039506_89564429194_3128474509_39105201923_50277874418_50019615941","44300915396_41473544367_2827371029_180430929_-9488704_189919633_184002005_16","7845391141_-3601198972_-2114548414"
"558","033560","1.65413e+11_1.59807e+11_5605467879_1.01085e+11_4093129238_64327894359_4127088665_1.25297e+11","7876719140_7637581467_239137673_402760416_152595116_250165300_-151078350_14","1341877902_-16294019549_NA"
"559","033600","74209747261_24414950739_49794796522_32988730792_26407788_41221016469_44469542756_-19692485920","2232099652_2204984035_27115617_-2450079442_NA_-2450079442_-2486159768_-85","-2731947154_2849949651_-523015902"
"560","033640","4.20542e+11_1.82088e+11_2.38454e+11_1.34236e+11_60103770730_2.86306e+11_1.14996e+11_89786738073","96544497253_65449937708_31094559545_14425485107_3789738403_10505034017_10571982360_467","54083796258_-1.239e+11_97449079207"
"561","033780","1.06314e+13_8.56225e+12_2.06914e+12_6.43519e+12_8.72494e+11_4.1962e+12_1.6101e+12_1.72536e+12","1.32218e+12_5.60763e+11_7.61418e+11_4.50285e+11_1.28211e+11_3.22074e+11_3.09674e+11_2541","9.58831e+11_-4.09047e+11_-6.1926e+11"
"562","033790","29106084404_22138006577_6968077827_14703575981_11475857963_14402508423_6160462328_-12357888656","NA_NA_NA_NA_NA_-1721528028_-1722000894_NA","-6872976888_17239187510_-16729983290"
"563","033830","1.1538e+11_1.06915e+11_8465477135_84205649909_3218493820_31174656963_7054129503_58858864435","9409535389_7038607037_2370928352_1153025464_175763832_977261632_930951706_11","2360930710_-1547710505_-924356500"
"564","033920","6.17556e+11_5.1556e+11_1.01996e+11_83272183867_25730372138_5.34284e+11_86087012987_5.00618e+11","NA_NA_NA_NA_NA_-5587696910_-5238014985_NA","-6340681358_28152518662_-15600773624"
"565","034020","2.58014e+13_6.98798e+12_1.88134e+13_1.0451e+13_1.35392e+12_1.53504e+13_1.39857e+13_-2.1501e+11","NA_NA_NA_NA_NA_-72378746581_-20016984654_NA","-8.89495e+11_-4.43757e+11_5.4526e+11"
"566","034120","1.21233e+12_6.38453e+11_5.73876e+11_6.82186e+11_78378606947_5.30143e+11_3.0248e+11_4.28319e+11","1.8523e+11_1.81614e+11_NA_22745267500_4497642058_18247625442_18217580759_962","-97646010964_28664375254_1.34098e+11"
"567","034220","3.74431e+13_1.43259e+13_2.31171e+13_1.07796e+13_2.75969e+12_2.66634e+13_1.06408e+13_9.20153e+12","5.82168e+12_5.52008e+12_3.01599e+11_-6.00209e+11_-1.58005e+11_-4.42204e+11_-4.02634e+11_-1172","1.24349e+12_-5.70351e+12_4.77617e+12"
"568","034230","3.33032e+12_1.62161e+12_1.7087e+12_3.56436e+11_2.36895e+11_2.97388e+12_4.91457e+11_6.58891e+11","2.74384e+11_2.11252e+11_63131494740_48555755541_6222069048_42333686493_38519487374_NA","1.00702e+11_-60686982398_-11175811789"
"569","034310","2.51108e+12_1.13694e+12_1.37414e+12_1.40292e+12_5.3627e+11_1.10816e+12_1.14197e+12_4.49519e+11","NA_NA_5.43863e+11_54143051182_12686154871_41456896311_44149472672_528","1.41351e+11_-1.67461e+11_82741478888"
"570","034590","3.19012e+11_1.79398e+11_1.39614e+11_1.41695e+11_97685864869_1.77317e+11_67213921401_1.36435e+11","76140030698_63706769768_12433260930_-4006856383_-1033071853_-2973784530_-2973784530_-721","66964326602_-13774070316_-6294696906"
"571","034730","1.31887e+14_5.49112e+13_7.69759e+13_4.0215e+13_9.2208e+12_9.1672e+13_3.28452e+13_1.29238e+13","2.49579e+13_2.26535e+13_2.30446e+12_1.14705e+12_2.86727e+11_8.61165e+11_NA_8129","5.92163e+12_-7.23167e+12_3.60833e+12"
"572","034940","86984744070_52497636684_34487107386_55468500171_10885494822_31516243899_23595639403_-18747796265","16658861468_9733341935_6925519533_-864575608_-32568935_-832006673_-832006673_-24","2594724208_-1515238408_-607886500"
"573","034950","1.57546e+11_1.22839e+11_34706800477_1.27736e+11_19213335629_29809573445_27222879690_74706199882","19795906100_NA_19795906100_5981064336_1471849487_4509214849_4509214849_880","23975943499_-14244320819_-3438290100"
"574","035000","4.80473e+11_1.17807e+11_3.62666e+11_4.36427e+11_63186081906_44046410757_3.463e+11_54226622895","NA_NA_NA_NA_NA_-4477666571_-3875544795_NA","25668600170_9733582923_-14867463383"
"575","035080","1.75654e+12_6.92358e+11_1.06418e+12_1.15945e+12_1.09998e+11_5.97081e+11_9.30671e+11_1.66597e+11","8.18889e+11_7.25226e+11_93662552807_9854279793_3065937564_6788342229_7351661962_24","38357242251_-38257132007_-59007206191"
"576","035150","3.46425e+11_1.53084e+11_1.93341e+11_2.0783e+11_23003427386_1.38595e+11_1.59334e+11_1.13349e+11","1.31268e+11_1.01229e+11_30038974797_15668481062_5027665858_10640815204_11370453980_454","-466627984_-3076378523_9966650020"
"577","035200","38558124413_35134070868_3424053545_29106491445_6858703787_9451632968_3118239659_27786120236","6953477064_5423054565_1530422499_381146145_88894695_292251450_301249221_31","4926016218_-3566720000_-2567039273"
"578","035250","4.16977e+12_3.69169e+12_4.78081e+11_1.84363e+12_91331156996_2.32614e+12_4.60316e+11_3.62943e+12","4.05532e+11_1.87573e+11_2.17959e+11_1.55444e+11_26798854362_1.28645e+11_NA_635","2.0114e+11_25719995107_-1.84393e+11"
"579","035290","30443777348_11227775323_19216002025_7582368548_2354638483_22861408800_18163849537_-39255684406","2453611757_1574976934_878634823_-3249191995_142354438_-3391546433_-3411530520_-134","-5064705289_-5119969843_-2712340902"
"580","035420","1.18067e+13_6.43752e+12_5.3692e+12_5.49719e+12_3.2546e+12_6.30952e+12_3.34363e+12_5.52475e+12","1.66482e+12_NA_NA_1.80248e+11_94820805939_85268053088_1.7444e+11_NA","8.18417e+11_-1.13582e+12_20890774645"
"581","035460","72225767990_32299661250_39926106740_55345732355_2313758159_16880035635_34698610152_-18622155871","14691737665_8336770538_6354967127_4242881469_3038446_4239843023_4246426861_-7","-1561242921_-5712963428_1891113555"
"582","035480","46746868877_18087154439_28659714438_40680338781_5168054342_6066530096_28600644456_-40314785262","6998042489_5991188434_1006854055_616265428_329368366_-1188590813_-1120819513_-26","-6669002102_-851442131_1068605008"
"583","035600","1.17886e+12_3.73905e+11_8.04956e+11_5.14074e+11_1.43935e+11_6.64787e+11_6.1587e+11_1.7789e+11","2.43876e+11_1.5273e+11_91146697858_26483107543_4909468110_21573639433_21338896437_545","1.24107e+11_12919398153_-1.59469e+11"
"584","035610","2.14485e+11_1.9157e+11_22914955435_1.18038e+11_32137087984_96447010854_17795986966_27694029182","17583030934_8488965454_9094065480_3265847203_128541506_3045540587_4631719111_14","10580299485_2201927371_-290179885"
"585","035620","1.04812e+11_69780920910_35030887561_8331661796_3243947657_96480146675_14615858008_NA","2328313214_NA_NA_-5714961103_NA_-5714961103_-4984759346_-68","-19619422735_-18933370048_17416331596"
"586","035720","8.7853e+12_5.88395e+12_2.90135e+12_3.15263e+12_1.78842e+12_5.63267e+12_2.40607e+12_5.71483e+11","NA_NA_7.83175e+11_88846698757_37392384347_51454314410_65318169933_701","5.4323e+11_3361821818_-31567340015"
"587","035760","7.38592e+12_3.59846e+12_3.78746e+12_2.05351e+12_3.46283e+11_5.33241e+12_2.72225e+12_1.1807e+12","1.15307e+12_7.43068e+11_4.10005e+11_51493052515_20604949960_30888102555_46512657635_1477","6.1312e+11_-6.91591e+11_-33569515596"
"588","035810","1.91214e+12_7.77004e+11_1.13513e+12_9.07713e+11_2.1116e+11_1.00443e+12_8.78285e+11_2.32901e+11","4.04603e+11_3.21326e+11_83277303742_18880380082_12388720368_6417531487_1392082630_162","59620242311_-78352036602_1.22948e+11"
"589","035890","9.3893e+11_3.66621e+11_5.72309e+11_6.16452e+11_1.10777e+11_3.22477e+11_4.52893e+11_1.62943e+11","2.84479e+11_2.4861e+11_35869829587_10636027821_6726202371_3909825450_1401713889_15","-1172810033_-48493257113_-11980787476"
"590","035900","1.93909e+11_1.56991e+11_36917251140_1.11321e+11_28396156452_82587459794_35122542136_69236596219","45573485302_22228388782_23345096520_14316401272_2613481119_11702920153_13214393439_354","34010253840_-52581193970_1400390268"
"591","036000","9.38381e+11_NA_NA_3.40462e+11_41495302633_5.97919e+11_2.36032e+11_69497136382","NA_NA_NA_NA_NA_-22685978548_-23422164266_NA","45410577874_-1.81636e+11_-49545601393"
"592","036010","1.41079e+11_1.06707e+11_34372473212_97637624054_44092278728_43441750746_25405913386_67622003784","32635057775_30147383623_2487674152_764501826_363034495_401467331_288194655_30","15727666222_-6577940287_5506059900"
"593","036090","1.02874e+11_70182700792_32691688167_15054102328_1727752467_87820286631_24658347822_22369915131","6627025533_6296949935_330075598_176877343_NA_176877343_-1695510834_2","563350686_-10411954531_206412135"
"594","036120","31053804267_24726741130_6327063137_24940970166_9709667949_6112834101_6040643543_3096277317","13014155072_NA_NA_2012607618_465160736_1547446882_1547446882_NA","6430501617_-774799314_-921455893"
"595","036170","1.04579e+11_79484661086_25094460156_64706155822_26188253248_39872965420_23374707978_-16158565036","3329458712_2624795930_704662782_-2904635259_0_-2904635259_-2899854364_-93","1091579095_-27854768105_-4046517932"
"596","036180","95796095709_27342298312_68453797397_86890403140_11183970514_8905692569_8248888023_8739763349","NA_NA_NA_NA_NA_-1285549383_-1438217016_NA","-2897915560_-58047304094_59978311976"
"597","036190","2.67619e+11_2.31947e+11_35671936450_1.63664e+11_19982425594_1.03955e+11_28753583659_2.22673e+11","37904935610_33972420309_3932515301_2095002520_604287261_1490715259_1485662755_246","9755452709_-5701281525_-8495739336"
"598","036200","1.53214e+11_1.14201e+11_39013239587_1.15616e+11_28760996589_37597535755_36039290310_87982307680","41973183304_25524987123_16448196181_4791234436_1125132003_3666102433_3662721289_131","12092051850_-3951695804_-3590297822"
"599","036260","19555597489_9575283061_9980314428_NA_290858456_NA_NA_-93781789445","2770288165_2666973310_103314855_-1060414947_0_-1060414947_-1060414947_-30","-5307391238_-7276908110_2840931061"
"600","036420","1.10899e+12_4.46904e+11_6.62081e+11_2.72066e+11_98915083770_8.36919e+11_2.64756e+11_85203438649","1.43048e+11_74128962166_68919085650_12166466726_4980822868_7185643859_7131300731_NA","22525323264_-34201403875_-30978664071"
"601","036460","3.84315e+13_8.37144e+12_3.00601e+13_7.40669e+12_5.60356e+11_3.10248e+13_7.13652e+12_NA","4.5204e+12_4.5886e+12_-68202465650_-2.83129e+11_-66347837486_-2.16781e+11_-1.99103e+11_-2601","2.67421e+12_-9.57532e+11_-1.41963e+12"
"602","036490","1.51682e+12_4.88521e+11_1.0283e+12_2.93973e+11_23334988089_1.22285e+12_6.03643e+11_5.89155e+11","2.01965e+11_1.23742e+11_78222635928_49749516430_10186799332_39562717098_40026505711_NA","1.6864e+11_-1.61161e+11_-800947723"
"603","036530","2.18247e+12_1.57811e+12_6.04364e+11_1.23338e+12_2.61095e+11_9.49097e+11_3.77043e+11_5.18914e+11","3.69886e+11_3.02736e+11_67149561709_49389914635_14985275440_34404639195_34582204124_1068","-5909532876_34046749645_-37948623090"
"604","036540","6.91643e+11_3.22087e+11_3.69557e+11_2.3298e+11_66628264031_4.58663e+11_3.27251e+11_-1.31346e+11","1.60552e+11_1.44842e+11_15709564211_14259880023_2636862020_11623018003_16832017983_82","60094453341_-24894556489_-2263437548"
"605","036570","3.20081e+12_2.47606e+12_7.24746e+11_1.91828e+12_2.06333e+11_1.28253e+12_3.10671e+11_2.33797e+12","3.97809e+11_-2.68896e+11_NA_1.53208e+11_-39604165116_1.13604e+11_34355879347_5501","3.21237e+11_-2.72516e+11_-38689605337"
"606","036580","1.05788e+12_3.09607e+11_7.48269e+11_5.83938e+11_78930554077_4.73938e+11_6.72566e+11_2.23945e+11","2.93417e+11_2.52129e+11_41288620586_1199942801_-49206409_1249149210_3384296118_21","20246551898_-1.18055e+11_1.0652e+11"
"607","036620","24246893097_12476113632_11770779465_8555687874_1677799200_14550581284_11292379969_-3710148299","2701100760_2254020895_447079865_-254533641_NA_-297208239_-986733318_-6","-2215108956_-11087476432_10338748532"
